Date,"b_el_out, s_da","b_el_out, s_fb","b_el_out, s_fp","b_el_out, s_id","b_electric_supply, d_el","b_gas, t_boiler","b_gas, t_chp","b_heat_supply, d_heat","b_renewable, b_el_out","b_renewable, b_electric_supply","b_renewable, sto_battery","m_gas, b_gas","s_electric_grid, b_electric_supply","s_pv, b_renewable","sto_battery, b_renewable","t_boiler, b_heat_supply","t_chp, b_heat_supply","t_chp, b_renewable"
2019-01-05 01:00:00,0.0,0.0,0.0,25.0,14.214347218213785,15.66109,50.0,43.31192640611888,25.0,0.0,0.0,65.66109,14.214347,0.0,10.0,13.311926,30.0,15.0
2019-01-05 01:15:00,0.0,0.0,0.0,15.0,14.214347218213785,15.66109,50.0,43.31192640611888,15.0,0.0,0.0,65.66109,14.214347,0.0,0.0,13.311926,30.0,15.0
2019-01-05 01:30:00,0.0,0.0,0.0,15.0,14.214347218213785,15.66109,50.0,43.31192640611888,15.0,0.0,0.0,65.66109,14.214347,0.0,0.0,13.311926,30.0,15.0
2019-01-05 01:45:00,0.0,0.0,0.0,15.0,14.214347218213785,15.66109,50.0,43.31192640611888,15.0,0.0,0.0,65.66109,14.214347,0.0,0.0,13.311926,30.0,15.0
2019-01-05 02:00:00,0.0,0.0,0.0,15.0,13.938681079301828,25.08741,50.0,51.324298123232886,15.0,0.0,0.0,75.08741,13.938681,0.0,0.0,21.324298,30.0,15.0
2019-01-05 02:15:00,0.0,0.0,0.0,15.0,13.938681079301828,25.08741,50.0,51.324298123232886,15.0,0.0,0.0,75.08741,13.938681,0.0,0.0,21.324298,30.0,15.0
2019-01-05 02:30:00,0.0,0.0,0.0,15.0,13.938681079301828,25.08741,50.0,51.324298123232886,15.0,0.0,0.0,75.08741,13.938681,0.0,0.0,21.324298,30.0,15.0
2019-01-05 02:45:00,0.0,0.0,0.0,15.0,13.938681079301828,25.08741,50.0,51.324298123232886,15.0,0.0,0.0,75.08741,13.938681,0.0,0.0,21.324298,30.0,15.0
2019-01-05 03:00:00,0.0,0.0,0.0,5.0,13.818005648148235,31.477015,50.0,56.75546254550498,5.0,0.0,10.0,81.477015,13.818006,0.0,0.0,26.755463,30.0,15.0
2019-01-05 03:15:00,0.0,0.0,0.0,15.0,13.818005648148235,31.477015,50.0,56.75546254550498,15.0,0.0,0.0,81.477015,13.818006,0.0,0.0,26.755463,30.0,15.0
2019-01-05 03:30:00,0.0,0.0,0.0,5.0,13.818005648148235,31.477015,50.0,56.75546254550498,5.0,0.0,10.0,81.477015,13.818006,0.0,0.0,26.755463,30.0,15.0
2019-01-05 03:45:00,0.0,0.0,0.0,5.0,13.818005648148235,31.477015,50.0,56.75546254550498,5.0,0.0,10.0,81.477015,13.818006,0.0,0.0,26.755463,30.0,15.0
2019-01-05 04:00:00,0.0,0.0,0.0,5.0,16.46316901053479,36.05139,50.0,60.64368115672485,5.0,0.0,10.0,86.05139,16.463169,0.0,0.0,30.643681,30.0,15.0
2019-01-05 04:15:00,0.0,0.0,0.0,5.0,16.46316901053479,36.05139,50.0,60.64368115672485,5.0,0.0,10.0,86.05139,16.463169,0.0,0.0,30.643681,30.0,15.0
2019-01-05 04:30:00,0.0,0.0,0.0,5.0,16.46316901053479,36.05139,50.0,60.64368115672485,5.0,0.0,10.0,86.05139,16.463169,0.0,0.0,30.643681,30.0,15.0
2019-01-05 04:45:00,0.0,0.0,0.0,5.0,16.46316901053479,36.05139,50.0,60.64368115672485,5.0,0.0,10.0,86.05139,16.463169,0.0,0.0,30.643681,30.0,15.0
2019-01-05 05:00:00,0.0,0.0,0.0,5.0,20.4660044330662,64.739834,50.0,85.02885892182289,5.0,0.0,10.0,114.73983,20.466004,0.0,0.0,55.028859,30.0,15.0
2019-01-05 05:15:00,0.0,0.0,0.0,5.0,20.4660044330662,64.739834,50.0,85.02885892182289,5.0,0.0,10.0,114.73983,20.466004,0.0,0.0,55.028859,30.0,15.0
2019-01-05 05:30:00,0.0,0.0,0.0,5.0,20.4660044330662,64.739834,50.0,85.02885892182289,5.0,0.0,10.0,114.73983,20.466004,0.0,0.0,55.028859,30.0,15.0
2019-01-05 05:45:00,0.0,0.0,0.0,25.0,20.4660044330662,64.739834,50.0,85.02885892182289,25.0,0.0,0.0,114.73983,20.466004,0.0,10.0,55.028859,30.0,15.0
2019-01-05 06:00:00,0.0,0.0,0.0,5.0,53.488825843162545,135.42618,50.0,145.11225429934973,5.0,0.0,10.0,185.42618,53.488826,0.0,0.0,115.11225,30.0,15.0
2019-01-05 06:15:00,0.0,0.0,0.0,5.0,53.488825843162545,135.42618,50.0,145.11225429934973,5.0,0.0,10.0,185.42618,53.488826,0.0,0.0,115.11225,30.0,15.0
2019-01-05 06:30:00,0.0,0.0,0.0,25.0,53.488825843162545,135.42618,50.0,145.11225429934973,25.0,0.0,0.0,185.42618,53.488826,0.0,10.0,115.11225,30.0,15.0
2019-01-05 06:45:00,0.0,0.0,0.0,25.0,53.488825843162545,135.42618,50.0,145.11225429934973,25.0,0.0,0.0,185.42618,53.488826,0.0,10.0,115.11225,30.0,15.0
2019-01-05 07:00:00,0.0,0.0,0.0,23.251339,58.64597543914289,201.92875,50.0,201.63943403027815,23.251339,0.0,0.0,251.92875,58.645975,0.0,8.2513385,171.63943,30.0,15.0
2019-01-05 07:15:00,0.0,0.0,0.0,25.0,58.64597543914289,201.92875,50.0,201.63943403027815,25.0,0.0,0.0,251.92875,58.645975,0.0,10.0,171.63943,30.0,15.0
2019-01-05 07:30:00,0.0,0.0,0.0,25.0,58.64597543914289,201.92875,50.0,201.63943403027815,25.0,0.0,0.0,251.92875,58.645975,0.0,10.0,171.63943,30.0,15.0
2019-01-05 07:45:00,0.0,0.0,0.0,25.0,58.64597543914289,201.92875,50.0,201.63943403027815,25.0,0.0,0.0,251.92875,58.645975,0.0,10.0,171.63943,30.0,15.0
2019-01-05 08:00:00,0.0,0.0,0.0,25.0,57.54570769025898,206.3735,50.0,205.41747609791935,25.0,0.0,0.0,256.3735,57.545708,0.0,10.0,175.41748,30.0,15.0
2019-01-05 08:15:00,0.0,0.0,0.0,25.0,57.54570769025898,206.3735,50.0,205.41747609791935,25.0,0.0,0.0,256.3735,57.545708,0.0,10.0,175.41748,30.0,15.0
2019-01-05 08:30:00,0.0,0.0,0.0,15.0,57.54570769025898,206.3735,50.0,205.41747609791935,15.0,0.0,0.0,256.3735,57.545708,0.0,0.0,175.41748,30.0,15.0
2019-01-05 08:45:00,0.0,0.0,0.0,5.0,57.54570769025898,206.3735,50.0,205.41747609791935,5.0,0.0,10.0,256.3735,57.545708,0.0,0.0,175.41748,30.0,15.0
2019-01-05 09:00:00,0.0,0.0,0.0,24.354332,78.12827951871347,170.14197,50.0,174.6206728901464,24.354332,0.0,0.0,220.14197,78.12828,0.0,9.354332,144.62067,30.0,15.0
2019-01-05 09:15:00,0.0,0.0,0.0,15.0,78.12827951871347,170.14197,50.0,174.6206728901464,15.0,0.0,0.0,220.14197,78.12828,0.0,0.0,144.62067,30.0,15.0
2019-01-05 09:30:00,0.0,0.0,0.0,15.0,78.12827951871347,170.14197,50.0,174.6206728901464,15.0,0.0,0.0,220.14197,78.12828,0.0,0.0,144.62067,30.0,15.0
2019-01-05 09:45:00,0.0,0.0,0.0,5.0,78.12827951871347,170.14197,50.0,174.6206728901464,5.0,0.0,10.0,220.14197,78.12828,0.0,0.0,144.62067,30.0,15.0
2019-01-05 10:00:00,0.0,0.0,0.0,25.567035,114.52438187975594,164.46773,50.0,169.79756677540774,25.567035,0.0,0.0,214.46773,114.52438,1.2127026,9.354332,139.79757,30.0,15.0
2019-01-05 10:15:00,0.0,0.0,0.0,16.212703,114.52438187975594,164.46773,50.0,169.79756677540774,16.212703,0.0,0.0,214.46773,114.52438,1.2127026,0.0,139.79757,30.0,15.0
2019-01-05 10:30:00,0.0,0.0,0.0,16.212703,114.52438187975594,164.46773,50.0,169.79756677540774,16.212703,0.0,0.0,214.46773,114.52438,1.2127026,0.0,139.79757,30.0,15.0
2019-01-05 10:45:00,0.0,0.0,0.0,6.2127026,114.52438187975594,164.46773,50.0,169.79756677540774,6.2127026,0.0,10.0,214.46773,114.52438,1.2127026,0.0,139.79757,30.0,15.0
2019-01-05 11:00:00,0.0,0.0,0.0,28.016196,116.33585333837243,172.47219,50.0,176.60136024253046,28.016196,0.0,0.0,222.47219,116.33585,3.6618637,9.354332,146.60136,30.0,15.0
2019-01-05 11:15:00,0.0,0.0,0.0,18.661864,116.33585333837243,172.47219,50.0,176.60136024253046,18.661864,0.0,0.0,222.47219,116.33585,3.6618637,0.0,146.60136,30.0,15.0
2019-01-05 11:30:00,0.0,0.0,0.0,18.661864,116.33585333837243,172.47219,50.0,176.60136024253046,18.661864,0.0,0.0,222.47219,116.33585,3.6618637,0.0,146.60136,30.0,15.0
2019-01-05 11:45:00,0.0,0.0,0.0,0.0,116.33585333837243,172.47219,50.0,176.60136024253046,0.0,8.6618637,10.0,222.47219,107.67399,3.6618637,0.0,146.60136,30.0,15.0
2019-01-05 12:00:00,0.0,0.0,0.0,31.081393,107.41063485514167,163.86484,50.0,169.28511556321087,31.081393,0.0,0.0,213.86484,107.41063,6.7270609,9.354332,139.28512,30.0,15.0
2019-01-05 12:15:00,0.0,0.0,0.0,0.0,107.41063485514167,163.86484,50.0,169.28511556321087,0.0,21.727061,0.0,213.86484,85.683574,6.7270609,0.0,139.28512,30.0,15.0
2019-01-05 12:30:00,0.0,0.0,0.0,0.0,107.41063485514167,163.86484,50.0,169.28511556321087,0.0,21.727061,0.0,213.86484,85.683574,6.7270609,0.0,139.28512,30.0,15.0
2019-01-05 12:45:00,0.0,0.0,0.0,0.0,107.41063485514167,163.86484,50.0,169.28511556321087,0.0,21.727061,0.0,213.86484,85.683574,6.7270609,0.0,139.28512,30.0,15.0
2019-01-05 13:00:00,0.0,0.0,0.0,24.148172,102.76045210883467,154.53254,50.0,161.3526596595701,24.148172,0.0,0.0,204.53254,102.76045,9.1481717,0.0,131.35266,30.0,15.0
2019-01-05 13:15:00,0.0,0.0,0.0,0.0,102.76045210883467,154.53254,50.0,161.3526596595701,0.0,24.148172,0.0,204.53254,78.61228,9.1481717,0.0,131.35266,30.0,15.0
2019-01-05 13:30:00,0.0,0.0,0.0,0.0,102.76045210883467,154.53254,50.0,161.3526596595701,0.0,24.148172,0.0,204.53254,78.61228,9.1481717,0.0,131.35266,30.0,15.0
2019-01-05 13:45:00,0.0,0.0,0.0,0.0,102.76045210883467,154.53254,50.0,161.3526596595701,0.0,24.148172,0.0,204.53254,78.61228,9.1481717,0.0,131.35266,30.0,15.0
2019-01-05 14:00:00,0.0,0.0,0.0,0.0,92.41181688077907,161.37433,50.0,167.16817980173911,0.0,24.599767,0.0,211.37433,67.81205,9.5997669,0.0,137.16818,30.0,15.0
2019-01-05 14:15:00,0.0,0.0,0.0,0.0,92.41181688077907,161.37433,50.0,167.16817980173911,0.0,24.599767,0.0,211.37433,67.81205,9.5997669,0.0,137.16818,30.0,15.0
2019-01-05 14:30:00,0.0,0.0,0.0,0.0,92.41181688077907,161.37433,50.0,167.16817980173911,0.0,24.599767,0.0,211.37433,67.81205,9.5997669,0.0,137.16818,30.0,15.0
2019-01-05 14:45:00,0.0,0.0,0.0,24.599767,92.41181688077907,161.37433,50.0,167.16817980173911,24.599767,0.0,0.0,211.37433,92.411817,9.5997669,0.0,137.16818,30.0,15.0
2019-01-05 15:00:00,0.0,0.0,0.0,0.0,99.52387037302884,167.4713,50.0,172.35060339858492,0.0,23.309423,0.0,217.4713,76.214447,8.3094234,0.0,142.3506,30.0,15.0
2019-01-05 15:15:00,0.0,0.0,0.0,0.0,99.52387037302884,167.4713,50.0,172.35060339858492,0.0,23.309423,0.0,217.4713,76.214447,8.3094234,0.0,142.3506,30.0,15.0
2019-01-05 15:30:00,0.0,0.0,0.0,23.309423,99.52387037302884,167.4713,50.0,172.35060339858492,23.309423,0.0,0.0,217.4713,99.52387,8.3094234,0.0,142.3506,30.0,15.0
2019-01-05 15:45:00,0.0,0.0,0.0,0.0,99.52387037302884,167.4713,50.0,172.35060339858492,0.0,23.309423,0.0,217.4713,76.214447,8.3094234,0.0,142.3506,30.0,15.0
2019-01-05 16:00:00,0.0,0.0,0.0,0.0,94.8859989471456,179.21555,50.0,182.33321454637118,0.0,17.192669,0.0,229.21555,77.69333,2.1926692,0.0,152.33321,30.0,15.0
2019-01-05 16:15:00,0.0,0.0,0.0,0.0,94.8859989471456,179.21555,50.0,182.33321454637118,0.0,17.192669,0.0,229.21555,77.69333,2.1926692,0.0,152.33321,30.0,15.0
2019-01-05 16:30:00,0.0,0.0,0.0,0.0,94.8859989471456,179.21555,50.0,182.33321454637118,0.0,17.192669,0.0,229.21555,77.69333,2.1926692,0.0,152.33321,30.0,15.0
2019-01-05 16:45:00,0.0,0.0,0.0,17.192669,94.8859989471456,179.21555,50.0,182.33321454637118,17.192669,0.0,0.0,229.21555,94.885999,2.1926692,0.0,152.33321,30.0,15.0
2019-01-05 17:00:00,0.0,0.0,0.0,0.0,87.19204668569243,188.11572,50.0,189.89836509099624,0.0,15.0,0.0,238.11572,72.192047,0.0,0.0,159.89837,30.0,15.0
2019-01-05 17:15:00,0.0,0.0,0.0,0.0,87.19204668569243,188.11572,50.0,189.89836509099624,0.0,5.0,10.0,238.11572,82.192047,0.0,0.0,159.89837,30.0,15.0
2019-01-05 17:30:00,0.0,0.0,0.0,24.354332,87.19204668569243,188.11572,50.0,189.89836509099624,24.354332,0.0,0.0,238.11572,87.192047,0.0,9.354332,159.89837,30.0,15.0
2019-01-05 17:45:00,0.0,0.0,0.0,15.0,87.19204668569243,188.11572,50.0,189.89836509099624,15.0,0.0,0.0,238.11572,87.192047,0.0,0.0,159.89837,30.0,15.0
2019-01-05 18:00:00,15.0,0.0,0.0,0.0,94.09112997790325,202.35769,50.0,202.00403331106017,15.0,0.0,0.0,252.35769,94.09113,0.0,0.0,172.00403,30.0,15.0
2019-01-05 18:15:00,15.0,0.0,0.0,0.0,94.09112997790325,202.35769,50.0,202.00403331106017,15.0,1.8219003e-15,0.0,252.35769,94.09113,0.0,0.0,172.00403,30.0,15.0
2019-01-05 18:30:00,15.0,0.0,0.0,0.0,94.09112997790325,202.35769,50.0,202.00403331106017,15.0,1.8219003e-15,0.0,252.35769,94.09113,0.0,0.0,172.00403,30.0,15.0
2019-01-05 18:45:00,15.0,0.0,0.0,0.0,94.09112997790325,202.35769,50.0,202.00403331106017,15.0,1.8219003e-15,0.0,252.35769,94.09113,0.0,0.0,172.00403,30.0,15.0
2019-01-05 19:00:00,0.0,0.0,0.0,0.0,95.54916069217671,209.5509,50.0,208.11826347325714,0.0,15.0,0.0,259.5509,80.549161,0.0,0.0,178.11826,30.0,15.0
2019-01-05 19:15:00,0.0,0.0,0.0,0.0,95.54916069217671,209.5509,50.0,208.11826347325714,0.0,15.0,0.0,259.5509,80.549161,0.0,0.0,178.11826,30.0,15.0
2019-01-05 19:30:00,0.0,0.0,0.0,0.0,95.54916069217671,209.5509,50.0,208.11826347325714,0.0,15.0,0.0,259.5509,80.549161,0.0,0.0,178.11826,30.0,15.0
2019-01-05 19:45:00,0.0,0.0,0.0,0.0,95.54916069217671,209.5509,50.0,208.11826347325714,0.0,15.0,0.0,259.5509,80.549161,0.0,0.0,178.11826,30.0,15.0
2019-01-05 20:00:00,0.0,0.0,0.0,15.0,78.57144475600245,213.8407,50.0,211.76459576145007,15.0,0.0,0.0,263.8407,78.571445,0.0,0.0,181.7646,30.0,15.0
2019-01-05 20:15:00,0.0,0.0,0.0,0.0,78.57144475600245,213.8407,50.0,211.76459576145007,0.0,15.0,0.0,263.8407,63.571445,0.0,0.0,181.7646,30.0,15.0
2019-01-05 20:30:00,0.0,0.0,0.0,0.0,78.57144475600245,213.8407,50.0,211.76459576145007,0.0,15.0,0.0,263.8407,63.571445,0.0,0.0,181.7646,30.0,15.0
2019-01-05 20:45:00,0.0,0.0,0.0,0.0,78.57144475600245,213.8407,50.0,211.76459576145007,0.0,15.0,0.0,263.8407,63.571445,0.0,0.0,181.7646,30.0,15.0
2019-01-05 21:00:00,0.0,0.0,0.0,15.0,84.73812419636643,190.76735,50.0,192.15224558074743,15.0,0.0,0.0,240.76735,84.738124,0.0,0.0,162.15225,30.0,15.0
2019-01-05 21:15:00,0.0,0.0,0.0,0.0,84.73812419636643,190.76735,50.0,192.15224558074743,0.0,15.0,0.0,240.76735,69.738124,0.0,0.0,162.15225,30.0,15.0
2019-01-05 21:30:00,0.0,0.0,0.0,0.0,84.73812419636643,190.76735,50.0,192.15224558074743,0.0,14.291343,0.70865665,240.76735,70.446781,0.0,0.0,162.15225,30.0,15.0
2019-01-05 21:45:00,0.0,0.0,0.0,0.0,84.73812419636643,190.76735,50.0,192.15224558074743,0.0,5.0,10.0,240.76735,79.738124,0.0,0.0,162.15225,30.0,15.0
2019-01-05 22:00:00,0.0,0.0,0.0,25.0,63.85834234663178,82.71925,50.0,100.31136291918168,25.0,0.0,0.0,132.71925,63.858342,0.0,10.0,70.311363,30.0,15.0
2019-01-05 22:15:00,0.0,0.0,0.0,0.0,63.85834234663178,82.71925,50.0,100.31136291918168,0.0,15.0,0.0,132.71925,48.858342,0.0,0.0,70.311363,30.0,15.0
2019-01-05 22:30:00,0.0,0.0,0.0,0.0,63.85834234663178,82.71925,50.0,100.31136291918168,0.0,15.0,0.0,132.71925,48.858342,0.0,0.0,70.311363,30.0,15.0
2019-01-05 22:45:00,0.0,0.0,0.0,0.0,63.85834234663178,82.71925,50.0,100.31136291918168,0.0,15.0,0.0,132.71925,48.858342,0.0,0.0,70.311363,30.0,15.0
2019-01-05 23:00:00,0.0,0.0,0.0,15.0,19.542356862031887,46.945637,50.0,69.90379152606674,15.0,0.0,0.0,96.945637,19.542357,0.0,0.0,39.903792,30.0,15.0
2019-01-05 23:15:00,0.0,0.0,0.0,0.0,19.542356862031887,46.945637,50.0,69.90379152606674,0.0,15.0,0.0,96.945637,4.5423569,0.0,0.0,39.903792,30.0,15.0
2019-01-05 23:30:00,0.0,0.0,0.0,0.0,19.542356862031887,46.945637,50.0,69.90379152606674,0.0,15.0,0.0,96.945637,4.5423569,0.0,0.0,39.903792,30.0,15.0
2019-01-05 23:45:00,0.0,0.0,0.0,0.0,19.542356862031887,46.945637,50.0,69.90379152606674,0.0,15.0,0.0,96.945637,4.5423569,0.0,0.0,39.903792,30.0,15.0
2019-01-06 00:00:00,15.0,0.0,0.0,0.0,13.357685788440449,63.859984,50.0,84.28098676714895,15.0,0.0,0.0,113.85998,13.357686,0.0,0.0,54.280987,30.0,15.0
2019-01-06 00:15:00,15.0,0.0,0.0,0.0,13.357685788440449,63.859984,50.0,84.28098676714895,15.0,1.8219003e-15,0.0,113.85998,13.357686,0.0,0.0,54.280987,30.0,15.0
2019-01-06 00:30:00,15.0,0.0,0.0,0.0,13.357685788440449,63.859984,50.0,84.28098676714895,15.0,1.8219003e-15,0.0,113.85998,13.357686,0.0,0.0,54.280987,30.0,15.0
2019-01-06 00:45:00,15.0,0.0,0.0,0.0,13.357685788440449,63.859984,50.0,84.28098676714895,15.0,1.8219003e-15,0.0,113.85998,13.357686,0.0,0.0,54.280987,30.0,15.0
2019-01-06 01:00:00,15.0,0.0,0.0,0.0,12.732688050715613,77.376486,50.0,95.77001330644448,15.0,1.8219003e-15,0.0,127.37649,12.732688,0.0,0.0,65.770013,30.0,15.0
2019-01-06 01:15:00,15.0,0.0,0.0,0.0,12.732688050715613,77.376486,50.0,95.77001330644448,15.0,1.8219003e-15,0.0,127.37649,12.732688,0.0,0.0,65.770013,30.0,15.0
2019-01-06 01:30:00,15.0,0.0,0.0,0.0,12.732688050715613,77.376486,50.0,95.77001330644448,15.0,1.8219003e-15,0.0,127.37649,12.732688,0.0,0.0,65.770013,30.0,15.0
2019-01-06 01:45:00,15.0,0.0,0.0,0.0,12.732688050715613,77.376486,50.0,95.77001330644448,15.0,0.0,0.0,127.37649,12.732688,0.0,0.0,65.770013,30.0,15.0
2019-01-06 02:00:00,2.7677613,0.0,0.0,0.0,12.232238742494692,83.713747,50.0,101.15668503333437,2.7677613,12.232239,0.0,133.71375,1.7763568e-15,0.0,0.0,71.156685,30.0,15.0
2019-01-06 02:15:00,2.7677613,0.0,0.0,0.0,12.232238742494692,83.713747,50.0,101.15668503333437,2.7677613,12.232239,0.0,133.71375,1.7763568e-15,0.0,0.0,71.156685,30.0,15.0
2019-01-06 02:30:00,2.7677613,0.0,0.0,0.0,12.232238742494692,83.713747,50.0,101.15668503333437,2.7677613,12.232239,0.0,133.71375,1.7763568e-15,0.0,0.0,71.156685,30.0,15.0
2019-01-06 02:45:00,2.7677613,0.0,0.0,0.0,12.232238742494692,83.713747,50.0,101.15668503333437,2.7677613,12.232239,0.0,133.71375,0.0,0.0,0.0,71.156685,30.0,15.0
2019-01-06 03:00:00,15.0,0.0,0.0,0.0,13.150601259224596,94.39058,50.0,110.23199335020405,15.0,1.8219003e-15,0.0,144.39058,13.150601,0.0,0.0,80.231993,30.0,15.0
2019-01-06 03:15:00,15.0,0.0,0.0,0.0,13.150601259224596,94.39058,50.0,110.23199335020405,15.0,1.8219003e-15,0.0,144.39058,13.150601,0.0,0.0,80.231993,30.0,15.0
2019-01-06 03:30:00,15.0,0.0,0.0,0.0,13.150601259224596,94.39058,50.0,110.23199335020405,15.0,1.8219003e-15,0.0,144.39058,13.150601,0.0,0.0,80.231993,30.0,15.0
2019-01-06 03:45:00,15.0,0.0,0.0,0.0,13.150601259224596,94.39058,50.0,110.23199335020405,15.0,0.0,0.0,144.39058,13.150601,0.0,0.0,80.231993,30.0,15.0
2019-01-06 04:00:00,0.0,0.0,0.0,0.0,16.958384722456294,104.37937,50.0,118.72246136049452,0.0,15.0,0.0,154.37937,1.9583847,0.0,0.0,88.722461,30.0,15.0
2019-01-06 04:15:00,0.0,0.0,0.0,0.0,16.958384722456294,104.37937,50.0,118.72246136049452,0.0,15.0,0.0,154.37937,1.9583847,0.0,0.0,88.722461,30.0,15.0
2019-01-06 04:30:00,0.0,0.0,0.0,0.0,16.958384722456294,104.37937,50.0,118.72246136049452,0.0,15.0,0.0,154.37937,1.9583847,0.0,0.0,88.722461,30.0,15.0
2019-01-06 04:45:00,0.0,0.0,0.0,15.0,16.958384722456294,104.37937,50.0,118.72246136049452,15.0,0.0,0.0,154.37937,16.958385,0.0,0.0,88.722461,30.0,15.0
2019-01-06 05:00:00,0.0,0.0,0.0,0.0,19.613121845962205,132.86746,50.0,142.9373401672632,0.0,15.0,0.0,182.86746,4.6131218,0.0,0.0,112.93734,30.0,15.0
2019-01-06 05:15:00,0.0,0.0,0.0,0.0,19.613121845962205,132.86746,50.0,142.9373401672632,0.0,15.0,0.0,182.86746,4.6131218,0.0,0.0,112.93734,30.0,15.0
2019-01-06 05:30:00,0.0,0.0,0.0,0.0,19.613121845962205,132.86746,50.0,142.9373401672632,0.0,5.0,10.0,182.86746,14.613122,0.0,0.0,112.93734,30.0,15.0
2019-01-06 05:45:00,0.0,0.0,0.0,5.0,19.613121845962205,132.86746,50.0,142.9373401672632,5.0,0.0,10.0,182.86746,19.613122,0.0,0.0,112.93734,30.0,15.0
2019-01-06 06:00:00,0.0,0.0,0.0,0.0,53.27715601595093,209.13269,50.0,207.76278666958098,0.0,5.0,10.0,259.13269,48.277156,0.0,0.0,177.76279,30.0,15.0
2019-01-06 06:15:00,0.0,0.0,0.0,0.0,53.27715601595093,209.13269,50.0,207.76278666958098,0.0,5.0,10.0,259.13269,48.277156,0.0,0.0,177.76279,30.0,15.0
2019-01-06 06:30:00,0.0,0.0,0.0,25.0,53.27715601595093,209.13269,50.0,207.76278666958098,25.0,0.0,0.0,259.13269,53.277156,0.0,10.0,177.76279,30.0,15.0
2019-01-06 06:45:00,0.0,0.0,0.0,25.0,53.27715601595093,209.13269,50.0,207.76278666958098,25.0,0.0,0.0,259.13269,53.277156,0.0,10.0,177.76279,30.0,15.0
2019-01-06 07:00:00,0.0,0.0,0.0,5.0,65.71404189779976,277.48915,50.0,265.8657792127832,5.0,0.0,10.0,327.48915,65.714042,0.0,0.0,235.86578,30.0,15.0
2019-01-06 07:15:00,0.0,0.0,0.0,18.068868,65.71404189779976,277.48915,50.0,265.8657792127832,18.068868,0.0,0.0,327.48915,65.714042,0.0,3.068868,235.86578,30.0,15.0
2019-01-06 07:30:00,0.0,0.0,0.0,25.0,65.71404189779976,277.48915,50.0,265.8657792127832,25.0,0.0,0.0,327.48915,65.714042,0.0,10.0,235.86578,30.0,15.0
2019-01-06 07:45:00,0.0,0.0,0.0,25.0,65.71404189779976,277.48915,50.0,265.8657792127832,25.0,0.0,0.0,327.48915,65.714042,0.0,10.0,235.86578,30.0,15.0
2019-01-06 08:00:00,0.0,0.0,0.0,15.0,55.84881918904054,277.8913,50.0,266.20760537046857,15.0,0.0,0.0,327.8913,55.848819,0.0,0.0,236.20761,30.0,15.0
2019-01-06 08:15:00,0.0,0.0,0.0,15.0,55.84881918904054,277.8913,50.0,266.20760537046857,15.0,0.0,0.0,327.8913,55.848819,0.0,0.0,236.20761,30.0,15.0
2019-01-06 08:30:00,0.0,0.0,0.0,15.0,55.84881918904054,277.8913,50.0,266.20760537046857,15.0,0.0,0.0,327.8913,55.848819,0.0,0.0,236.20761,30.0,15.0
2019-01-06 08:45:00,0.0,0.0,0.0,5.0,55.84881918904054,277.8913,50.0,266.20760537046857,5.0,0.0,10.0,327.8913,55.848819,0.0,0.0,236.20761,30.0,15.0
2019-01-06 09:00:00,0.0,0.0,0.0,24.36863,43.32505104652562,232.031,50.0,227.22634769152108,24.36863,0.0,0.0,282.031,43.325051,0.01429823,9.354332,197.22635,30.0,15.0
2019-01-06 09:15:00,0.0,0.0,0.0,15.014298,43.32505104652562,232.031,50.0,227.22634769152108,15.014298,0.0,0.0,282.031,43.325051,0.01429823,0.0,197.22635,30.0,15.0
2019-01-06 09:30:00,0.0,0.0,0.0,15.014298,43.32505104652562,232.031,50.0,227.22634769152108,15.014298,0.0,0.0,282.031,43.325051,0.01429823,0.0,197.22635,30.0,15.0
2019-01-06 09:45:00,0.0,0.0,0.0,5.0142982,43.32505104652562,232.031,50.0,227.22634769152108,5.0142982,0.0,10.0,282.031,43.325051,0.01429823,0.0,197.22635,30.0,15.0
2019-01-06 10:00:00,0.0,0.0,0.0,29.950129,73.8877176058817,225.41268,50.0,221.60077635780948,29.950129,0.0,0.0,275.41268,73.887718,5.5957972,9.354332,191.60078,30.0,15.0
2019-01-06 10:15:00,0.0,0.0,0.0,20.595797,73.8877176058817,225.41268,50.0,221.60077635780948,20.595797,0.0,0.0,275.41268,73.887718,5.5957972,0.0,191.60078,30.0,15.0
2019-01-06 10:30:00,0.0,0.0,0.0,20.595797,73.8877176058817,225.41268,50.0,221.60077635780948,20.595797,0.0,0.0,275.41268,73.887718,5.5957972,0.0,191.60078,30.0,15.0
2019-01-06 10:45:00,0.0,0.0,0.0,20.595797,73.8877176058817,225.41268,50.0,221.60077635780948,20.595797,0.0,0.0,275.41268,73.887718,5.5957972,0.0,191.60078,30.0,15.0
2019-01-06 11:00:00,0.0,0.0,0.0,27.977999,78.16399448749519,201.4741,50.0,201.25298733493202,27.977999,0.0,0.0,251.4741,78.163994,12.977999,0.0,171.25299,30.0,15.0
2019-01-06 11:15:00,0.0,0.0,0.0,27.977999,78.16399448749519,201.4741,50.0,201.25298733493202,27.977999,0.0,0.0,251.4741,78.163994,12.977999,0.0,171.25299,30.0,15.0
2019-01-06 11:30:00,0.0,0.0,0.0,27.977999,78.16399448749519,201.4741,50.0,201.25298733493202,27.977999,0.0,0.0,251.4741,78.163994,12.977999,0.0,171.25299,30.0,15.0
